Date,Region,Crop,Price per kg,Rainfall (mm),Temperature (°C),Fertilizer Cost (PHP/kg),Fuel Price (PHP/liter),Pest Outbreak,Market Demand (1-10)
2024-10-04,Central Visayas,Pineapple,99.94,236.1,28.8,57.39,52.35,Yes,7
2025-04-05,Ilocos Region,Banana,82.58,143.9,29.7,53.45,52.47,No,7
2024-07-23,Western Visayas,Coffee,81.39,241.0,32.4,47.39,66.46,No,8
2023-07-20,Ilocos Region,Tomato,82.27,220.8,30.0,51.6,53.42,No,6
2024-09-01,Central Luzon,Coffee,48.44,242.6,30.6,55.91,50.03,Yes,2
2023-10-28,Davao Region,Tomato,74.8,132.3,30.2,41.27,67.13,No,6
2024-12-18,Central Visayas,Garlic,65.94,205.8,29.5,40.48,45.46,Yes,2
2024-01-25,Northern Mindanao,Rice,71.81,153.7,28.5,51.41,47.62,No,2
2023-09-08,Western Visayas,Banana,47.33,237.0,31.5,40.28,71.98,No,4
2024-12-30,Davao Region,Pineapple,47.07,127.2,30.2,30.29,53.56,Yes,5
2023-07-29,Eastern Visayas,Mango,86.9,235.0,27.7,52.24,45.66,No,5
2024-02-16,Central Luzon,Corn,95.49,272.3,30.6,52.43,48.1,No,5
2023-05-31,Cagayan Valley,Rice,63.76,202.7,30.1,48.34,42.73,Yes,5
2024-10-22,Northern Mindanao,Banana,72.16,156.5,31.3,38.36,66.94,No,8
2024-12-14,Central Luzon,Garlic,94.46,207.4,34.8,53.15,57.16,Yes,7
2023-10-27,Northern Mindanao,Coffee,56.74,70.5,35.1,44.61,70.94,No,8
2024-05-11,Cagayan Valley,Banana,79.41,247.6,29.2,39.16,43.62,No,3
2024-10-19,Ilocos Region,Rice,98.67,199.6,27.1,36.26,50.53,Yes,9
2024-09-20,Ilocos Region,Tomato,50.42,238.1,35.6,51.13,46.78,Yes,3
2023-11-10,Eastern Visayas,Rice,90.46,253.7,34.2,58.65,41.21,No,8
2025-04-14,SOCCSKSARGEN,Mango,63.9,242.1,30.3,48.09,52.39,Yes,5
2024-12-26,SOCCSKSARGEN,Pineapple,99.34,193.6,31.4,32.22,69.58,Yes,5
2024-08-02,Zamboanga Peninsula,Mango,99.95,264.9,32.7,52.54,62.03,No,6
2025-01-20,Central Luzon,Onion,42.41,193.6,34.3,41.37,61.35,No,8
2023-08-01,Western Visayas,Tomato,31.83,135.1,34.7,32.25,64.11,Yes,4
2025-02-27,Eastern Visayas,Sugarcane,95.3,163.0,35.6,41.13,70.85,No,3
2023-05-19,Zamboanga Peninsula,Coffee,48.87,141.2,30.2,53.0,52.52,Yes,8
2023-10-03,Central Visayas,Tomato,61.88,161.0,26.5,44.6,43.82,Yes,8
2025-04-08,Davao Region,Coconut,31.52,196.7,28.2,33.56,46.76,No,7
2025-02-14,Central Visayas,Corn,90.87,243.5,34.7,38.19,72.28,Yes,8
2024-01-24,Western Visayas,Onion,57.59,79.7,31.1,43.25,59.52,No,8
2025-04-25,SOCCSKSARGEN,Tomato,96.22,113.3,34.1,40.46,49.07,No,10
2025-03-29,Northern Mindanao,Banana,40.14,225.5,35.1,48.55,41.0,No,10
2024-04-17,Ilocos Region,Coconut,48.46,121.6,34.2,58.84,65.86,No,7
2024-06-16,Western Visayas,Corn,44.05,229.7,30.7,43.12,45.87,Yes,7
2024-08-08,Central Luzon,Tomato,85.25,139.1,32.5,39.08,41.37,No,6
2024-10-08,Western Visayas,Mango,38.37,63.0,35.4,35.86,49.86,No,3
2024-01-21,Western Visayas,Tobacco,94.58,276.6,27.9,45.87,51.04,Yes,1
2024-05-21,Cagayan Valley,Coconut,66.28,74.8,28.0,30.44,59.62,No,7
2024-08-31,Eastern Visayas,Rice,41.36,160.0,30.5,31.2,62.97,Yes,9
2023-10-22,Zamboanga Peninsula,Corn,78.87,137.0,26.9,52.64,53.99,No,4
2023-07-20,SOCCSKSARGEN,Mango,36.34,130.2,35.0,55.43,70.47,No,9
2023-08-15,Central Luzon,Banana,91.18,94.7,35.7,46.7,56.24,No,8
2023-08-20,Cagayan Valley,Corn,68.85,204.5,26.4,41.02,72.46,No,3
2023-05-31,Davao Region,Banana,91.47,69.8,35.6,43.84,72.38,No,2
2024-10-16,Western Visayas,Onion,60.21,51.7,33.4,31.5,51.72,Yes,2
2024-03-12,Central Luzon,Garlic,89.65,279.3,26.6,48.92,46.12,Yes,9
2023-07-01,Davao Region,Mango,76.75,230.2,31.5,59.59,69.82,Yes,6
2024-04-03,Bicol Region,Garlic,84.42,154.2,33.8,58.12,64.9,No,9
2024-08-19,Zamboanga Peninsula,Corn,55.95,68.9,30.5,45.15,57.55,Yes,1
2025-05-03,Ilocos Region,Mango,53.19,214.0,35.5,46.47,47.88,Yes,9
2023-06-27,Cagayan Valley,Rice,55.08,204.6,34.3,47.78,61.79,Yes,5
2024-07-09,CALABARZON,Corn,56.16,101.8,31.3,56.0,55.88,Yes,7
2023-12-31,Zamboanga Peninsula,Tomato,56.25,153.0,31.7,36.24,63.81,Yes,9
2024-07-23,CALABARZON,Mango,65.99,221.3,34.4,33.52,58.11,Yes,1
2025-03-16,Northern Mindanao,Coffee,91.16,114.2,30.8,56.18,72.01,Yes,1
2025-01-17,CALABARZON,Mango,59.7,228.4,35.6,36.46,46.3,No,4
2023-07-01,Central Visayas,Tomato,46.77,158.6,34.1,34.61,65.04,No,10
2024-05-31,Northern Mindanao,Tobacco,82.84,130.9,32.8,36.96,45.46,No,9
2024-02-16,Ilocos Region,Pineapple,41.23,122.9,34.0,53.93,71.14,Yes,1
2023-12-24,Central Luzon,Corn,66.78,241.6,35.3,51.13,68.12,No,4
2024-09-23,CALABARZON,Mango,34.45,158.2,27.8,42.68,40.41,No,8
2024-08-21,Central Luzon,Onion,79.88,177.4,28.8,33.41,41.7,Yes,5
2025-04-01,Ilocos Region,Sugarcane,30.56,248.1,32.7,47.84,43.9,Yes,8
2023-06-05,Cagayan Valley,Tomato,85.36,189.0,26.6,53.73,65.06,Yes,6
2025-04-10,Northern Mindanao,Coconut,66.77,275.7,30.7,48.26,69.24,Yes,4
2024-05-02,Central Visayas,Coffee,77.07,198.8,35.5,50.22,45.72,Yes,8
2025-03-29,Zamboanga Peninsula,Onion,78.66,129.1,32.0,33.76,63.08,Yes,10
2024-12-06,Zamboanga Peninsula,Coffee,96.31,150.2,30.5,44.58,67.77,No,4
2023-12-28,Bicol Region,Sugarcane,37.84,170.7,30.0,53.16,73.24,No,1
2024-11-12,Western Visayas,Corn,77.7,162.2,33.0,56.01,68.04,Yes,9
2024-03-04,Bicol Region,Rice,38.72,191.0,31.7,44.26,73.33,No,3
2024-06-24,Bicol Region,Tomato,65.31,59.6,33.7,59.0,66.22,No,6
2025-02-13,Cagayan Valley,Corn,64.01,159.5,26.3,52.36,40.67,Yes,1
2023-09-05,Davao Region,Coffee,53.52,125.2,30.8,49.92,51.91,Yes,5
2023-11-13,Northern Mindanao,Corn,93.59,101.1,26.4,41.54,58.7,No,5
2023-12-04,Ilocos Region,Tomato,94.98,243.4,33.1,32.13,61.82,No,5
2024-01-31,CALABARZON,Mango,83.96,214.9,31.7,58.77,44.3,Yes,3
2024-02-29,Central Visayas,Coconut,81.47,187.5,35.1,33.89,53.66,Yes,10
2023-09-26,Central Visayas,Corn,83.85,199.5,31.8,38.58,67.93,No,4
2023-06-14,Northern Mindanao,Onion,95.5,160.3,35.9,45.32,72.08,No,3
2024-06-29,Central Luzon,Onion,63.92,227.0,33.4,45.44,56.29,No,4
2024-07-19,Zamboanga Peninsula,Tomato,46.38,207.7,29.7,51.57,58.18,No,6
2024-07-28,Central Luzon,Coffee,98.91,262.6,32.1,51.5,42.86,Yes,7
2023-09-17,CALABARZON,Onion,48.26,126.5,32.8,53.08,59.84,Yes,10
2023-10-09,Zamboanga Peninsula,Tobacco,42.61,149.9,32.6,47.89,53.17,No,6
2024-03-09,Bicol Region,Mango,37.62,217.0,35.5,40.32,41.57,Yes,7
2024-04-03,CALABARZON,Coconut,31.34,233.2,34.3,46.42,72.56,Yes,1
2025-04-13,Eastern Visayas,Pineapple,90.42,81.2,32.1,47.35,52.2,Yes,6
2024-09-21,Zamboanga Peninsula,Pineapple,55.19,130.3,30.3,39.78,58.02,No,9
2023-08-18,Central Luzon,Sugarcane,48.4,234.2,35.0,51.76,72.31,Yes,1
2024-05-17,Western Visayas,Corn,75.15,280.0,30.1,34.64,64.44,Yes,5
2024-11-08,Western Visayas,Mango,99.61,64.1,32.3,45.91,72.04,Yes,8
2024-06-23,Ilocos Region,Pineapple,74.9,256.0,34.7,42.28,66.86,Yes,6
2024-05-03,Central Visayas,Sugarcane,58.09,72.3,35.5,45.12,63.83,No,1
2025-02-25,Bicol Region,Rice,62.35,235.2,35.1,31.79,42.7,No,3
2023-07-06,Eastern Visayas,Garlic,44.47,140.2,33.2,36.72,54.06,Yes,5
2025-01-06,Davao Region,Corn,33.78,59.1,31.3,40.34,56.44,Yes,4
2025-03-06,CALABARZON,Sugarcane,83.2,70.5,30.0,59.58,70.1,Yes,3
2023-07-22,Zamboanga Peninsula,Sugarcane,31.27,276.4,29.0,38.04,67.2,Yes,7
2025-03-29,Davao Region,Onion,75.34,61.3,32.6,33.49,70.46,Yes,3
2024-03-23,Northern Mindanao,Banana,34.64,141.9,32.5,32.64,57.16,Yes,9
2025-01-18,Ilocos Region,Sugarcane,42.02,233.4,35.6,40.74,60.33,Yes,5
2024-09-26,SOCCSKSARGEN,Garlic,71.05,286.2,31.3,45.86,52.54,Yes,8
2024-09-03,Central Visayas,Banana,66.35,275.8,32.4,37.12,73.27,No,5
2025-02-03,Zamboanga Peninsula,Tomato,42.47,221.0,30.8,34.76,43.83,No,7
2023-10-31,Bicol Region,Tobacco,66.58,155.5,30.6,32.74,63.32,No,4
2023-11-03,Northern Mindanao,Coconut,93.1,209.9,32.7,52.63,42.57,Yes,8
2024-11-16,Cagayan Valley,Rice,65.07,223.0,30.8,56.27,70.59,No,8
2025-02-06,Zamboanga Peninsula,Sugarcane,35.31,77.2,31.9,54.26,68.71,No,10
2024-04-13,Eastern Visayas,Coconut,52.31,106.6,31.9,32.38,44.14,No,1
2023-12-12,Ilocos Region,Sugarcane,60.8,87.5,32.7,30.62,57.38,No,3
2025-01-10,CALABARZON,Onion,83.83,132.9,29.8,41.66,47.78,Yes,10
2023-08-10,Eastern Visayas,Mango,62.7,187.9,26.7,42.81,45.86,No,10
2024-03-01,CALABARZON,Onion,34.32,176.9,33.7,51.55,57.7,No,8
2024-11-06,Eastern Visayas,Sugarcane,86.83,285.0,33.9,39.72,55.68,Yes,1
2023-06-29,Central Luzon,Garlic,93.06,147.3,34.2,48.22,66.01,Yes,8
2024-04-30,Bicol Region,Tobacco,53.48,59.9,26.7,50.4,49.75,No,10
2024-05-08,Zamboanga Peninsula,Coconut,69.67,102.2,30.9,59.39,40.77,Yes,10
2025-05-09,Central Luzon,Tobacco,78.9,158.9,28.2,47.9,74.8,Yes,2
2024-09-14,Ilocos Region,Sugarcane,31.06,96.3,32.2,52.89,42.13,No,8
2024-07-17,Western Visayas,Sugarcane,65.9,273.1,26.6,30.27,51.69,No,2
2024-07-22,Davao Region,Pineapple,59.6,298.7,32.1,57.64,59.32,Yes,9
2024-11-01,Western Visayas,Coffee,41.15,205.2,26.5,34.38,48.65,Yes,6
2025-01-01,Bicol Region,Mango,93.54,147.5,27.1,34.79,65.16,Yes,5
2024-04-16,Zamboanga Peninsula,Coconut,88.67,217.1,27.2,39.13,54.43,Yes,7
2024-03-16,Ilocos Region,Banana,31.83,96.7,30.0,38.6,54.96,Yes,8
2023-11-02,Central Visayas,Rice,33.6,126.8,27.8,59.22,57.29,No,5
2024-11-06,Davao Region,Sugarcane,87.82,198.4,31.0,33.14,73.36,No,2
2023-05-13,Ilocos Region,Corn,50.72,209.6,27.0,36.21,40.9,No,5
2023-10-15,Western Visayas,Corn,87.92,251.7,33.6,34.18,69.07,No,9
2024-04-19,Eastern Visayas,Tobacco,49.31,276.1,32.4,47.83,41.28,Yes,2
2023-07-30,Cagayan Valley,Sugarcane,92.41,96.4,30.0,33.81,45.54,Yes,7
2024-02-06,Eastern Visayas,Pineapple,72.21,143.4,30.4,55.03,59.37,No,2
2024-04-03,SOCCSKSARGEN,Coffee,82.22,182.3,32.1,31.32,56.29,No,1
2024-12-22,Central Visayas,Banana,58.54,170.6,35.1,44.15,50.45,No,2
2024-05-14,SOCCSKSARGEN,Sugarcane,91.09,176.6,27.3,56.42,59.94,Yes,10
2025-02-25,Ilocos Region,Pineapple,97.67,288.5,31.4,58.09,69.21,No,7
2024-02-26,Western Visayas,Sugarcane,48.8,250.9,32.3,53.66,53.6,Yes,7
2023-06-23,Bicol Region,Garlic,36.46,116.5,31.8,59.99,43.95,Yes,7
2025-01-08,Eastern Visayas,Onion,49.71,62.5,28.5,49.0,65.32,Yes,3
2024-02-18,Eastern Visayas,Rice,96.68,73.7,28.4,49.59,58.37,No,9
2024-10-25,CALABARZON,Coconut,99.78,185.6,30.8,46.59,40.55,No,10
2024-05-19,Central Visayas,Sugarcane,99.87,72.8,34.4,32.84,54.44,No,1
2025-03-05,Cagayan Valley,Tobacco,55.76,158.9,30.1,52.25,47.98,No,6
2024-10-17,Northern Mindanao,Coffee,44.26,260.5,34.6,46.08,65.0,Yes,1
2025-01-02,Central Visayas,Coffee,34.44,139.8,32.0,33.93,57.27,No,7
2024-09-18,Ilocos Region,Coconut,77.19,262.1,30.9,53.52,42.96,No,10
2024-04-13,Bicol Region,Tobacco,94.61,140.6,31.6,41.73,52.97,No,8
2024-10-11,Northern Mindanao,Sugarcane,52.6,268.8,31.5,48.99,53.28,No,8
2023-06-22,Central Luzon,Onion,68.76,298.8,30.5,37.55,66.87,No,3
2025-03-14,Ilocos Region,Onion,56.12,86.8,33.0,36.76,47.9,Yes,3
2023-08-29,Eastern Visayas,Rice,57.37,98.0,30.1,34.34,52.61,No,9
2025-02-17,Zamboanga Peninsula,Rice,88.93,207.5,32.1,43.53,74.4,No,10
2024-04-03,Zamboanga Peninsula,Onion,32.94,59.9,28.4,59.09,59.73,No,7
2023-08-16,Bicol Region,Tobacco,69.55,61.5,27.0,46.91,65.74,No,7
2025-02-28,Western Visayas,Banana,58.39,109.9,26.5,40.18,66.98,No,1
2024-12-23,Central Visayas,Garlic,64.93,94.3,31.4,58.52,58.94,No,3
2025-03-28,Ilocos Region,Rice,86.67,53.3,31.2,50.15,52.9,No,5
2024-01-22,Bicol Region,Sugarcane,95.3,162.1,28.5,48.65,40.44,Yes,5
2024-05-20,Ilocos Region,Corn,82.04,59.7,26.0,45.03,70.15,Yes,3
2025-03-18,Central Luzon,Onion,67.66,186.2,30.8,32.47,74.96,Yes,5
2023-08-27,CALABARZON,Coconut,87.15,124.0,33.2,54.77,52.31,Yes,9
2024-03-01,Zamboanga Peninsula,Rice,70.27,51.9,34.3,57.84,54.78,No,4
2024-07-02,Central Visayas,Coconut,71.77,164.9,29.0,32.0,61.47,No,2
2023-10-13,Zamboanga Peninsula,Tobacco,51.89,133.8,30.4,36.8,51.28,No,9
2024-05-04,Davao Region,Garlic,42.1,202.5,27.5,33.88,60.86,Yes,7
2023-09-16,Eastern Visayas,Tomato,82.2,230.5,28.3,42.15,41.79,Yes,7
2023-06-17,Ilocos Region,Corn,78.75,200.4,31.8,49.38,68.64,Yes,7
2023-08-10,Bicol Region,Onion,52.46,196.9,29.4,47.5,71.04,No,7
2023-09-16,Bicol Region,Onion,75.93,226.6,27.9,40.71,57.72,Yes,8
2024-10-29,Western Visayas,Pineapple,38.17,198.7,35.3,55.78,71.99,No,2
2024-02-27,Zamboanga Peninsula,Corn,95.9,201.1,29.6,37.21,70.84,Yes,7
2024-01-04,Central Visayas,Tomato,88.88,127.8,27.4,47.15,64.43,Yes,6
2024-02-04,Central Luzon,Corn,56.21,250.5,30.1,50.51,71.77,Yes,5
2024-03-04,Western Visayas,Mango,88.23,249.8,34.0,47.05,67.02,No,5
2023-06-03,Northern Mindanao,Coconut,62.31,172.4,26.1,41.51,67.38,No,5
2023-12-14,Central Visayas,Rice,76.36,164.1,26.1,50.95,56.77,Yes,2
2024-02-20,CALABARZON,Tomato,54.84,218.7,28.2,44.94,54.89,No,7
2024-09-10,SOCCSKSARGEN,Sugarcane,84.37,259.3,35.3,37.94,73.37,Yes,1
2024-05-19,Western Visayas,Garlic,56.45,274.3,26.7,57.5,50.29,Yes,1
2024-07-11,Central Luzon,Garlic,43.48,94.0,33.8,52.71,68.9,No,2
2025-03-26,Bicol Region,Corn,73.6,235.1,26.7,33.54,65.4,Yes,1
2024-09-18,Zamboanga Peninsula,Coconut,33.33,184.9,30.4,41.01,48.28,Yes,2
2025-03-15,SOCCSKSARGEN,Sugarcane,55.16,214.0,34.6,52.29,67.34,No,1
2023-06-14,Davao Region,Corn,37.47,79.8,30.9,47.37,58.73,No,3
2024-04-05,Eastern Visayas,Rice,90.79,108.6,27.5,47.59,46.09,No,2
2023-10-20,SOCCSKSARGEN,Pineapple,76.64,283.1,29.3,44.75,40.81,Yes,1
2024-07-14,Ilocos Region,Corn,54.19,56.4,35.4,36.74,51.3,No,7
2024-05-24,Davao Region,Pineapple,96.46,86.0,33.5,47.53,69.41,No,3
2025-03-12,Eastern Visayas,Tobacco,91.9,56.0,33.0,56.17,58.6,Yes,2
2023-08-11,Davao Region,Onion,90.45,192.4,28.6,45.05,46.11,No,3
2024-10-22,Davao Region,Mango,58.88,260.4,35.7,34.58,73.24,No,2
2024-02-10,Eastern Visayas,Banana,96.7,171.9,29.4,40.8,51.48,Yes,6
2025-03-29,Ilocos Region,Tobacco,75.6,239.3,27.8,48.81,72.31,Yes,6
2024-05-12,Bicol Region,Mango,34.59,133.5,32.5,36.67,41.94,No,8
2023-10-07,Cagayan Valley,Corn,80.35,59.2,30.1,35.05,60.08,No,3
2024-10-09,Cagayan Valley,Mango,91.15,199.0,29.9,56.64,67.93,No,3
2024-07-20,Northern Mindanao,Corn,99.99,206.0,33.6,43.1,73.03,No,9
2024-10-07,Northern Mindanao,Banana,87.02,119.8,26.8,48.71,41.13,No,8
2024-11-06,SOCCSKSARGEN,Rice,44.74,200.3,28.5,59.66,43.59,Yes,6
2025-03-28,Bicol Region,Tomato,35.88,86.0,35.2,35.44,47.05,No,8
2024-01-02,Eastern Visayas,Mango,68.83,92.0,32.4,45.99,52.51,No,4
2023-09-21,Central Luzon,Tomato,91.94,268.1,30.2,45.49,41.21,Yes,4
2023-07-11,Davao Region,Coffee,56.38,132.1,29.0,31.09,42.21,No,6
2023-10-17,Bicol Region,Onion,88.13,145.1,26.2,33.07,68.86,No,4
2024-11-18,Zamboanga Peninsula,Pineapple,86.5,174.1,32.0,52.44,51.14,Yes,9
2023-09-16,Central Luzon,Banana,38.71,101.3,29.8,38.34,43.98,No,2
2023-06-07,Zamboanga Peninsula,Corn,46.53,201.4,29.2,56.35,40.87,No,5
2023-06-23,Central Luzon,Coffee,77.89,201.5,35.6,41.04,56.23,No,7
2023-12-28,Eastern Visayas,Tomato,86.57,92.8,26.6,37.33,45.68,No,3
2024-09-27,Cagayan Valley,Coconut,59.56,244.3,34.7,33.45,46.43,No,5
2023-09-22,CALABARZON,Onion,60.37,279.5,34.2,34.28,58.62,No,6
2024-02-02,CALABARZON,Coconut,41.8,289.1,29.1,46.89,44.95,No,8
2023-10-21,Zamboanga Peninsula,Garlic,65.1,269.2,29.9,57.03,71.15,Yes,3
2024-09-30,Northern Mindanao,Sugarcane,51.33,241.6,31.0,43.48,62.24,Yes,1
2024-06-19,Zamboanga Peninsula,Tobacco,84.94,212.9,27.7,45.66,56.22,Yes,10
2023-06-14,Cagayan Valley,Pineapple,90.06,68.0,29.8,60.0,69.85,No,4
2024-08-27,Central Luzon,Coffee,47.12,247.7,26.4,32.96,72.71,Yes,6
2023-07-23,Cagayan Valley,Coconut,38.72,69.2,31.6,42.04,40.68,No,7
2025-04-08,Central Luzon,Pineapple,97.38,134.3,27.1,34.81,50.73,Yes,4
2024-08-27,Zamboanga Peninsula,Banana,97.03,264.6,35.8,55.36,58.25,No,10
2024-04-16,Northern Mindanao,Coconut,50.08,190.7,31.3,46.23,62.47,No,7
2024-04-08,Bicol Region,Corn,64.79,99.3,26.3,52.16,42.95,No,8
2024-10-24,Davao Region,Mango,75.63,156.3,26.0,30.38,70.33,No,8
2024-09-09,Central Luzon,Coconut,47.17,125.5,29.8,42.18,74.0,Yes,4
2025-01-12,Cagayan Valley,Garlic,81.01,214.0,28.9,59.74,74.11,Yes,6
2023-06-11,Central Luzon,Onion,90.77,202.2,35.7,45.82,48.67,Yes,5
2023-08-18,Northern Mindanao,Pineapple,51.93,197.7,32.8,33.24,69.29,Yes,4
2024-07-12,CALABARZON,Tobacco,93.84,101.0,28.5,40.53,54.91,No,1
2025-01-15,Eastern Visayas,Rice,52.51,176.0,32.7,45.64,55.7,No,4
2024-11-05,SOCCSKSARGEN,Banana,55.13,148.8,33.5,53.59,48.72,No,8
2023-07-06,Northern Mindanao,Rice,91.47,246.4,28.6,53.8,68.35,Yes,1
2024-12-01,Western Visayas,Corn,88.47,119.7,29.8,59.8,67.47,Yes,2
2024-08-24,Bicol Region,Garlic,68.05,152.5,33.9,52.91,44.12,Yes,1
2024-02-22,CALABARZON,Mango,83.7,198.4,29.6,51.0,56.01,No,5
2023-12-15,SOCCSKSARGEN,Corn,46.21,273.1,33.4,58.79,57.05,No,4
2025-03-12,Central Luzon,Sugarcane,35.48,243.9,33.7,54.35,56.42,Yes,6
2024-01-27,Northern Mindanao,Banana,88.0,266.9,27.2,31.57,42.39,No,7
2023-06-23,Zamboanga Peninsula,Tomato,34.92,258.5,33.2,30.3,42.68,No,6
2025-01-22,Northern Mindanao,Coffee,83.63,211.9,35.7,43.9,72.04,Yes,5
2023-12-15,Bicol Region,Banana,99.29,79.6,33.3,50.69,52.66,Yes,9
2025-04-13,Davao Region,Sugarcane,61.35,213.5,31.7,51.66,43.39,Yes,7
2025-01-19,Zamboanga Peninsula,Tobacco,88.41,218.0,33.1,38.95,73.44,No,7
2023-10-03,Central Luzon,Tomato,75.73,289.2,30.6,40.79,64.13,Yes,8
2023-06-01,Davao Region,Coconut,85.79,80.1,26.6,51.84,43.71,Yes,6
2023-07-04,Zamboanga Peninsula,Garlic,58.97,226.1,32.6,55.91,73.15,No,1
2023-11-05,Zamboanga Peninsula,Banana,55.87,177.3,28.9,58.5,46.9,Yes,4
2024-05-03,Northern Mindanao,Pineapple,83.18,204.2,35.3,48.53,64.87,No,1
2024-09-27,Western Visayas,Rice,75.85,106.3,34.0,59.8,42.45,No,6
2025-04-04,Bicol Region,Garlic,80.87,68.9,30.9,56.01,44.24,Yes,1
2024-12-06,Eastern Visayas,Coconut,76.03,260.8,30.1,58.82,64.67,Yes,5
2023-07-16,Western Visayas,Coffee,76.07,52.8,30.2,45.94,67.62,Yes,2
2024-06-08,Bicol Region,Pineapple,34.97,210.9,28.5,33.81,56.64,No,5
2024-05-24,Davao Region,Tomato,40.17,61.9,32.3,53.0,66.23,Yes,2
2023-06-18,Western Visayas,Tobacco,31.64,193.8,31.7,30.15,57.71,Yes,6
2023-08-10,Western Visayas,Pineapple,75.7,261.7,30.8,50.16,65.73,No,9
2024-10-24,Ilocos Region,Onion,41.17,199.3,26.6,40.39,66.66,Yes,10
2024-01-21,Central Luzon,Tobacco,71.78,111.9,33.9,54.82,47.89,Yes,8
2024-05-25,Ilocos Region,Coconut,54.5,240.8,32.0,30.38,47.44,Yes,5
2024-08-20,Bicol Region,Rice,62.05,125.0,27.8,46.88,42.7,Yes,10
2024-05-07,SOCCSKSARGEN,Garlic,55.64,290.5,26.4,57.93,63.94,No,10
2024-04-17,Ilocos Region,Garlic,92.14,139.9,30.8,45.56,43.34,No,7
2024-01-11,SOCCSKSARGEN,Sugarcane,82.63,247.0,29.0,31.53,73.94,No,10
2023-07-21,Northern Mindanao,Pineapple,36.87,180.0,27.0,37.98,48.16,Yes,9
2023-08-31,SOCCSKSARGEN,Coffee,35.82,139.9,34.4,53.46,59.74,Yes,7
2023-11-12,Bicol Region,Garlic,85.45,255.9,32.0,50.68,45.69,Yes,7
2024-07-09,Zamboanga Peninsula,Rice,60.81,255.8,33.3,34.15,54.32,No,3
2024-03-04,Northern Mindanao,Banana,65.36,225.9,33.3,58.62,61.47,No,6
2023-12-20,SOCCSKSARGEN,Tobacco,55.7,285.0,31.1,33.4,71.47,No,9
2024-03-01,Davao Region,Pineapple,73.92,79.5,27.8,55.89,56.4,Yes,3
2025-02-10,Zamboanga Peninsula,Sugarcane,51.02,132.3,27.8,53.65,42.24,No,6
2025-03-09,Western Visayas,Onion,69.76,185.6,32.6,33.64,56.93,Yes,2
2023-09-25,Central Visayas,Mango,53.01,298.8,29.1,53.31,57.35,No,9
2024-01-02,CALABARZON,Rice,58.51,247.9,28.8,30.58,74.8,No,8
2024-02-29,Central Luzon,Coconut,75.7,201.9,26.6,55.21,62.73,Yes,3
2024-12-25,Zamboanga Peninsula,Mango,66.59,252.8,26.7,39.92,45.64,Yes,1
2024-05-04,Zamboanga Peninsula,Tobacco,96.13,218.8,34.0,31.89,67.47,No,5
2023-07-20,CALABARZON,Banana,55.21,75.3,35.4,46.51,40.56,Yes,8
2025-03-30,Central Visayas,Sugarcane,69.85,69.6,30.8,58.85,73.55,No,8
2023-07-08,Bicol Region,Sugarcane,85.66,252.7,33.9,48.44,60.44,No,1
2024-11-28,Central Visayas,Tobacco,76.61,278.9,35.5,35.02,42.94,No,10
2024-01-09,Central Visayas,Pineapple,49.91,114.9,26.9,51.58,57.47,Yes,1
2025-01-09,Eastern Visayas,Rice,98.66,70.6,29.9,42.61,59.26,Yes,5
2023-05-28,Zamboanga Peninsula,Pineapple,72.52,248.1,30.6,56.14,56.33,Yes,2
2024-06-24,Central Luzon,Sugarcane,95.98,163.4,29.2,58.62,62.75,Yes,2
2023-08-21,Eastern Visayas,Onion,99.37,106.7,26.5,41.15,44.53,No,5
2023-11-07,Eastern Visayas,Rice,57.52,266.0,32.8,55.84,60.07,No,1
2024-12-26,Western Visayas,Rice,63.91,111.1,33.6,33.12,72.96,Yes,2
2024-02-02,CALABARZON,Garlic,78.96,164.6,29.4,57.08,57.76,No,10
2023-10-05,Ilocos Region,Coffee,93.45,293.8,26.0,35.27,55.12,No,7
2024-01-15,Central Luzon,Mango,39.45,130.4,26.9,31.64,65.5,No,7
2023-11-06,Ilocos Region,Onion,56.92,208.3,31.2,30.09,58.39,Yes,2
2024-04-06,Western Visayas,Sugarcane,47.29,53.9,28.0,44.61,72.34,No,4
2023-10-02,Zamboanga Peninsula,Corn,99.23,58.8,33.9,39.89,58.35,No,7
2024-02-15,Cagayan Valley,Mango,32.51,128.2,34.6,37.45,73.41,No,8
2024-03-06,Bicol Region,Garlic,83.89,254.7,32.3,36.93,43.19,Yes,8
2024-11-26,SOCCSKSARGEN,Coffee,84.32,204.7,33.2,38.81,65.49,Yes,5
2024-10-18,CALABARZON,Coffee,98.94,72.2,28.5,41.87,69.73,Yes,2
2025-03-27,Cagayan Valley,Mango,41.02,98.1,31.0,44.02,68.44,No,10
2024-04-19,CALABARZON,Pineapple,71.0,230.8,28.7,53.73,63.98,No,10
2025-01-02,Western Visayas,Coconut,84.18,51.9,32.9,42.44,66.99,No,1
2024-02-20,Ilocos Region,Corn,69.31,253.9,33.3,51.15,49.02,Yes,6
2024-10-05,Central Luzon,Corn,50.78,202.7,33.3,33.05,70.51,Yes,7
2023-05-23,Davao Region,Rice,72.04,206.7,28.3,59.23,62.12,Yes,7
2024-06-17,Northern Mindanao,Coffee,31.26,217.6,26.3,58.05,60.15,No,5
2023-05-17,Zamboanga Peninsula,Mango,86.67,52.3,28.2,40.03,45.29,No,4
